video_url,user_url,username,title,view_num,created_at,shortdesc,collected_at
/watch?v=3OK8j2kBS6A&pp=ygUTdW5pdmVyc2l0eSBkaXN0cmljdA%3D%3D,/@KING5Seattle,KING 5 Seattle,University District residents concerned over criminal repeat offender,3.5K,2 months,Residents in Seattle's University District are concerned about a man the King County Prosecuting Attorney's Office calls a danger ...,2024-01-29 06:11:40.583288
/watch?v=txMYQJ7KyZM&pp=ygUTdW5pdmVyc2l0eSBkaXN0cmljdA%3D%3D,/@udc_edu,University of the District of Columbia,A New Day - Capital Improvements Video - UDC,942,7 months,The University of the District of Columbia (UDC) is delighted to share our Capital Improvement Plan promotional video. The video ...,2024-01-29 06:11:40.585196
/watch?v=ZNoCGmxi6-g&pp=ygUTdW5pdmVyc2l0eSBkaXN0cmljdA%3D%3D,/@KING5Seattle,KING 5 Seattle,Seattle police to add more patrols in the University District following violent weekend,2.2K,1 year,There were two separate shootings in two days in Seattle's University District over the weekend.,2024-01-29 06:11:40.587017
/watch?v=PiTX-FGCRc8&pp=ygUTdW5pdmVyc2l0eSBkaXN0cmljdA%3D%3D,/@4kfamilyfunwalk206,4k Family Fun Walk,"4k Walking Tour in University District of Seattle, Most popular UW walking streets.",2.7K,1 year,"Spring time visited University of Washington than take a Walking Tour in University District of Seattle, Most popular UW walking ...",2024-01-29 06:11:40.589888
/watch?v=H1nA-pKQCsM&pp=ygUTdW5pdmVyc2l0eSBkaXN0cmljdA%3D%3D,/@4KNatureandCityWalks,4K Nature and City Walks,"Seattle, University District Walk on a Weekday Evening 4k",52K,2 years,Walking through areas near the University of Washington beginning on University Way NE then near 17th Ave NE near the ...,2024-01-29 06:11:40.592034
/watch?v=ncDoQ8y0P8o&pp=ygUTdW5pdmVyc2l0eSBkaXN0cmljdA%3D%3D,/@fox13seattle,FOX 13 Seattle,U District Street Fair returns | FOX 13 Seattle,2.6K,8 months,More than 250 vendors are taking part in the event this weekend. Subscribe to FOX 13 Seattle: ...,2024-01-29 06:11:40.594467
/watch?v=D6F4CwsgWZI&pp=ygUTdW5pdmVyc2l0eSBkaXN0cmljdA%3D%3D,/@fox13seattle,FOX 13 Seattle,Drive-by shooting in Seattle's University District | FOX 13 Seattle,288,11 months,Seattle Police are investigating a drive-by shooting in Seattle's University District. One person was shot and is expected to be okay ...,2024-01-29 06:11:40.597266
/watch?v=7xoZu5IP2Ks&pp=ygUTdW5pdmVyc2l0eSBkaXN0cmljdA%3D%3D,/@PNW4K,PNW 4K,"What's New On University Way in the U District in Seattle, Walking Tour 2023",815,9 months,"Join me on a walking tour of University Way NE, also known as The Ave, a major street and commercial district in the University ...",2024-01-29 06:11:40.599385
/watch?v=andXvmLnSqY&pp=ygUTdW5pdmVyc2l0eSBkaXN0cmljdA%3D%3D,/@WGRZTVNews,WGRZ-TV,2 people shot in Buffalo's University District,1.1K,5 months,"The injuries to one of the men appear serious in nature, according to a Buffalo Police Department spokesperson.",2024-01-29 06:11:40.601162
/watch?v=SK7ZDl_e-4g&pp=ygUTdW5pdmVyc2l0eSBkaXN0cmljdA%3D%3D,/@udc_edu,University of the District of Columbia,Pathways to Possible @ the University of the District of Columbia,1.1K,3 years,"http://www.udc.edu/possible Summer School Registration starts April 1, 2020.",2024-01-29 06:11:40.602901
/watch?v=VlDicxkNQws&pp=ygUTdW5pdmVyc2l0eSBkaXN0cmljdA%3D%3D,/@KING5Seattle,KING 5 Seattle,U District hosts annual $4 Food Walk,3K,3 months,Attendees enjoyed food options from 70 diverse restaurants on Sept. 30 at the third-annual event.,2024-01-29 06:11:40.604669
/watch?v=s7SF6FM2x-o&pp=ygUTdW5pdmVyc2l0eSBkaXN0cmljdA%3D%3D,/@4NewsNow,4 News Now,Body pulled from Spokane River in the University District,275,5 months,"SPOKANE, Wash. — A body was pulled from the Spokane River in the University District Sunday afternoon. Crews with the ...",2024-01-29 06:11:40.606478
/watch?v=MZonbpi07Fg&pp=ygUTdW5pdmVyc2l0eSBkaXN0cmljdA%3D%3D,/@WOSUColumbus,WOSU Public Media,Columbus Neighborhoods: University District,33K,12 years,"The Old North was the first neighborhood here, and a series of remarkable transformations has seen this area change from farm to ...",2024-01-29 06:11:52.731545
/watch?v=hqJ0nq_S_AE&pp=ygUTdW5pdmVyc2l0eSBkaXN0cmljdA%3D%3D,/@KING5Seattle,KING 5 Seattle,Suspect accused of killing roommate in Seattle's University District,5.9K,2 months,A 50-year-old man was found dead and his roommate was taken into custody at a home in Seattle's University District.,2024-01-29 06:11:52.733171
/watch?v=F_mLf-t7jQw&pp=ygUTdW5pdmVyc2l0eSBkaXN0cmljdA%3D%3D,/@KING5Seattle,KING 5 Seattle,Tens of thousands attend 52nd Annual University District Street Fair,1.1K,8 months,"Tens of thousands of people flocked to Seattle's University District this weekend, to take part in the neighborhood's 52nd annual ...",2024-01-29 06:11:52.734334
/watch?v=psj6VAP3Iuc&pp=ygUTdW5pdmVyc2l0eSBkaXN0cmljdA%3D%3D,/@KING5Seattle,KING 5 Seattle,Arrests made after string of crimes in Seattle's University District,7.1K,2 years,"The suspects are accused of being involved in several carjackings, robberies and assaults in the U. District.",2024-01-29 06:11:52.735454
/watch?v=qSg91J2Wuf4&pp=ygUTdW5pdmVyc2l0eSBkaXN0cmljdA%3D%3D,/@KING5Seattle,KING 5 Seattle,BREAKING: Large fire in Seattle's University District,4.9K,6 months,A large fire broke out at the abandoned Jet City Improv building in Seattle's University District.,2024-01-29 06:11:52.736700
/watch?v=n8BEr8klcDw&pp=ygUTdW5pdmVyc2l0eSBkaXN0cmljdA%3D%3D,/@FOX2Detroit,FOX 2 Detroit,Go inside historic art deco homes during Detroit's University District tours,6.2K,1 year,"On Saturday, seven homeowners in Detroit's University District will showcase their houses. Step inside to see the art deco ...",2024-01-29 06:11:52.737817
/watch?v=YnAvx-0X2Kc&pp=ygUTdW5pdmVyc2l0eSBkaXN0cmljdA%3D%3D,/@wcmhnbc4columbus,NBC4 Columbus,One injured in University District shooting,534,1 year,One person is hospitalized after a shooting in the University District Monday night. Stay informed about Columbus and central ...,2024-01-29 06:11:52.738962
/watch?v=fU4EWdIare0&pp=ygUTdW5pdmVyc2l0eSBkaXN0cmljdA%3D%3D,/@KING5Seattle,KING 5 Seattle,4 injured in University District shooting,2.8K,1 year,Seattle police are still searching for suspects.,2024-01-29 06:11:52.739982
/watch?v=gtU-6TpQJ38&pp=ygUTdW5pdmVyc2l0eSBkaXN0cmljdA%3D%3D,/@uwlibraries,University of Washington Libraries,"University District, Seattle, Washington ca. 1965",3.1K,12 years,"ca. 1965, 16mm, Black and White Negative (Reversed), University of Washington Audio Visual Services Materials Library, 94-4 ...",2024-01-29 06:11:52.741088
/watch?v=6VGetTblgjI&pp=ygUTdW5pdmVyc2l0eSBkaXN0cmljdA%3D%3D,/@ChamberlainGroup,Chamberlain Real Estate Group,University District in Calgary - Reasons You Should Consider Living Near Here,4.1K,1 year,The new University District in Calgary is something you need to check out if you haven't already. Better yet... perhaps you should ...,2024-01-29 06:11:52.743056
/watch?v=5fFuN3sDclU&pp=ygUTdW5pdmVyc2l0eSBkaXN0cmljdA%3D%3D,/@udc_edu,University of the District of Columbia,Recap: Fall 2022 Welcome back week,840,1 year,"The fall semester is underway, and UDC Firebirds are looking forward to an exciting and productive 2022-2023 academic year.",2024-01-29 06:11:52.744070
/watch?v=BBZ-GH-hGEw&pp=ygUTdW5pdmVyc2l0eSBkaXN0cmljdA%3D%3D,/@KING5Seattle,KING 5 Seattle,U-District welcomes riders on new Link light rail stop,6K,2 years,"Kickoff events celebrated riders and business districts at all three, new stops on Sound Transit's Northgate Link light rail extension.",2024-01-29 06:11:52.745040
/watch?v=omNi6ToU3T8&pp=ygUTdW5pdmVyc2l0eSBkaXN0cmljdA%3D%3D,/@WBNS,WBNS 10TV,1 in serious condition after shooting in University District,1.3K,5 months,A call came in around 8:23 p.m. on reports of a shooting in the 1300 block of North High Street in the University District.,2024-01-29 06:11:52.746116
/watch?v=nLWi_VvTqaU&pp=ygUTdW5pdmVyc2l0eSBkaXN0cmljdA%3D%3D,/@KING5Seattle,KING 5 Seattle,Seattle police searching for suspect in University District stabbing,3.4K,1 year,A 16-year-old and 19-year-old were stabbed in Seattle's University District neighborhood Wednesday evening. Police are still ...,2024-01-29 06:11:52.747089
/watch?v=zGauqOEDdK0&pp=ygUTdW5pdmVyc2l0eSBkaXN0cmljdA%3D%3D,/@Soundwayz,Sound Wayz,"[4K] Seattle's University District, and the University of WA Campus Walk Through",3.9K,10 months,"Seattle's University District and the University of Washington, Walking Tour in Seattle WA - USA. 2023 The University of ...",2024-01-29 06:11:52.748357
/watch?v=-sYFH0L1JDw&pp=ygUTdW5pdmVyc2l0eSBkaXN0cmljdA%3D%3D,/@KING5Seattle,KING 5 Seattle,Man charged with hate crime in U District stabbing,3.3K,11 months,King County Prosecutors have charged two people accused of stabbing a man in the University District last week. Jimmie Patrick ...,2024-01-29 06:11:52.749355
/watch?v=Xl_ttORRaC8&pp=ygUTdW5pdmVyc2l0eSBkaXN0cmljdA%3D%3D,/@wxyztvdetroit,WXYZ-TV Detroit | Channel 7,Ride-along with the University District Radio Patrol in Detroit,660,9 years,Alicia Smith gets a behind-the-scenes look at the volunteer radio patrol in the University District of Detroit. It's part of our Detroit ...,2024-01-29 06:11:52.750394
/watch?v=nJldonY61rU&pp=ygUTdW5pdmVyc2l0eSBkaXN0cmljdA%3D%3D,/@ActionKid,ActionKid,"Evening Drive from University District, Seattle to Lynnwood in April 2023",5K,8 months,I take a drive from the city of Seattle from the University District to the suburb of Lynnwood on a calm weekday evening. The drive ...,2024-01-29 06:11:52.751447
/watch?v=FZrJzoYkMpw&pp=ygUTdW5pdmVyc2l0eSBkaXN0cmljdA%3D%3D,/@wcmhnbc4columbus,NBC4 Columbus,Suspect arrested after woman shot in neck in University District,784,2 weeks,"Stay informed about Columbus and central Ohio news, weather and sports! Follow NBC4 on our website and social media ...",2024-01-29 06:11:52.752472
/watch?v=tb9qMQ1rD8A&pp=ygUTdW5pdmVyc2l0eSBkaXN0cmljdA%3D%3D,/@SeattleChannel21,Seattle Channel,Rosie's Tiny House Village provides much-needed shelter spaces in University District,2.1K,2 years,"Rosie's Village, a 36-unit tiny house village located at the corner of NE 45th and Roosevelt Way NE in the heart of Seattle's ...",2024-01-29 06:11:52.753496
/watch?v=qxzjdk2GLZ0&pp=ygUTdW5pdmVyc2l0eSBkaXN0cmljdA%3D%3D,/@KING5Seattle,KING 5 Seattle,Seattle police searching for U-District prowler who entered off-campus house,4K,1 year,Detectives say a man entered a UW-area house and assaulted a resident.,2024-01-29 06:12:05.923194
/watch?v=ZXTG02pX_8E&pp=ygUTdW5pdmVyc2l0eSBkaXN0cmljdA%3D%3D,/@fox13seattle,FOX 13 Seattle,Man shot in the ankle in Seattle's University District | FOX 13 Seattle,2.7K,10 months,Police are investigating after a man was shot in the ankle in Seattle's University District. Subscribe to FOX 13 Seattle: ...,2024-01-29 06:12:05.924425
/watch?v=IUl1GSSArME&pp=ygUTdW5pdmVyc2l0eSBkaXN0cmljdA%3D%3D,/@KING5Seattle,KING 5 Seattle,One person taken into custody in Seattle's U District after alleged car theft,4.3K,6 months,One person was taken into custody in Seattle's University District after an alleged car theft on Friday afternoon. The car was stolen ...,2024-01-29 06:12:05.925399
/watch?v=oChpFGnqR10&pp=ygUTdW5pdmVyc2l0eSBkaXN0cmljdA%3D%3D,/@WBNS,WBNS 10TV,University District murder suspect arrested by federal agents,671,10 months,Michael Dickerson is charged with the murder and aggravated robbery of Joshua Jones last June.,2024-01-29 06:12:05.927191
/watch?v=LUYGuQ1BxRo&pp=ygUTdW5pdmVyc2l0eSBkaXN0cmljdA%3D%3D,/@PNW4K,PNW 4K,University District and University of Washington UW Campus Driving Tour in Seattle WA USA 2021,9.9K,2 years,00:00 Start at U Village 04:20 UW Fraternities and Sororities 06:40 Southbound on University Way 08:30 University Bookstore ...,2024-01-29 06:12:05.928771
/watch?v=-fxrbUmKgwk&pp=ygUTdW5pdmVyc2l0eSBkaXN0cmljdA%3D%3D,/@wcmhnbc4columbus,NBC4 Columbus,One person critical after stabbing in University District,1.2K,7 months,"One person critical after stabbing in University District Stay informed about Columbus and central Ohio news, weather and sports!",2024-01-29 06:12:05.929844
/watch?v=HZbc62t2_Jc&pp=ygUTdW5pdmVyc2l0eSBkaXN0cmljdA%3D%3D,/@BrookfieldHomesAB,Brookfield Residential Alberta,Capella Luxury Living at University District,339,1 year,Aspire to a whole new level of luxury at Capella. Incomparable to anything else.,2024-01-29 06:12:05.930737
/watch?v=wfrAGYd6d74&pp=ygUTdW5pdmVyc2l0eSBkaXN0cmljdA%3D%3D,/@WOSUColumbus,WOSU Public Media,University District: The World War II Era,200,11 years,... much of the university district to allow the development of much higher density apartments rooming houses and so forth that had ...,2024-01-29 06:12:05.931665
/watch?v=CNsmk0vrZd8&pp=ygUTdW5pdmVyc2l0eSBkaXN0cmljdA%3D%3D,/@FOX2Detroit,FOX 2 Detroit,Detroit's University District still waits for power restoration after Monday storms,1K,1 year,"After Monday's night's storms, some DTE Energy customers remain in the dark. FOX 2 is working for you and delivers breaking ...",2024-01-29 06:12:05.932572
/watch?v=dNteDqvZogs&pp=ygUTdW5pdmVyc2l0eSBkaXN0cmljdA%3D%3D,/@KREM2NewsSpokane,KREM 2 News,Multifamily development with 298 units on deck for Spokane's University District,838,2 years,Construction on the U District development is expected to begin in April 2021.,2024-01-29 06:12:05.933596
/watch?v=VE3YFTeIUUQ&pp=ygUTdW5pdmVyc2l0eSBkaXN0cmljdA%3D%3D,/@wcmhnbc4columbus,NBC4 Columbus,Child hospitalized after hit and run crash in University District,389,2 years,Child hospitalized after hit and run crash in University District. FOR MORE: https://nbc4i.co/3iOY0KN.,2024-01-29 06:12:05.934683
/watch?v=TjU2v13R2Ic&pp=ygUTdW5pdmVyc2l0eSBkaXN0cmljdA%3D%3D,/@KING5Seattle,KING 5 Seattle,University District businesses in Seattle begin to rebound as UW students return,1.6K,2 years,Local business owners in Seattle's University District are feeling optimistic again after a difficult 18 months amid the coronavirus ...,2024-01-29 06:12:05.935625
/watch?v=McmkHhVuuO0&pp=ygUTdW5pdmVyc2l0eSBkaXN0cmljdA%3D%3D,/@KING5Seattle,KING 5 Seattle,Watch: Group destroys car at street racing event in Seattle's University District,10K,2 years,A large crowd in Seattle's University District neighborhood destroyed a car in the middle of an intersection Friday during a street ...,2024-01-29 06:12:05.936581
/watch?v=puXWoGr3Jks&pp=ygUTdW5pdmVyc2l0eSBkaXN0cmljdA%3D%3D,/@KING5Seattle,KING 5 Seattle,Raising Canes files with Seattle for future U-District location,1.4K,5 months,No further information on when the restaurant would open was provided.,2024-01-29 06:12:05.937553
/watch?v=WOfJbfT5FgM&pp=ygUTdW5pdmVyc2l0eSBkaXN0cmljdA%3D%3D,/@KING5Seattle,KING 5 Seattle,Employee attacked by woman with pepper spray in Seattle's University District,580,4 years,Police said several other people inside the store were also exposed.,2024-01-29 06:12:05.939403
/watch?v=vTGWTpdZnN8&pp=ygUTdW5pdmVyc2l0eSBkaXN0cmljdA%3D%3D,/@wcmhnbc4columbus,NBC4 Columbus,77-year-old woman dead in University District stabbing,795,4 months,"Stay informed about Columbus and central Ohio news, weather and sports! Follow NBC4 on our website and social media ...",2024-01-29 06:12:05.946294
/watch?v=oDTwMMh2yn4&pp=ygUTdW5pdmVyc2l0eSBkaXN0cmljdA%3D%3D,/@KREM2NewsSpokane,KREM 2 News,University District Gateway Bridge brings hope for new area businesses,63,5 years,It may seem like there is not much to do on the south side of the University District Gateway Bridge. There are few business right ...,2024-01-29 06:12:05.949092
/watch?v=aDUajJxm624&pp=ygUTdW5pdmVyc2l0eSBkaXN0cmljdA%3D%3D,/@KING5Seattle,KING 5 Seattle,"Seattle, UW leaders working on solutions after a violent weekend in the University District",9.4K,1 year,"Two separate shootings in two days in the U District. This area is where many students concentrate, and city leaders say ...",2024-01-29 06:12:05.951363
/watch?v=3j3kJ8sZf8Y&pp=ygUTdW5pdmVyc2l0eSBkaXN0cmljdA%3D%3D,/@komonews,KOMO News,2 Arsons scorch Seattle's University district,4K,2 years,Two fires were set intentionally set Sunday in the University District that caused thousands of dollars in damages. Four restaurants ...,2024-01-29 06:12:05.954286
/watch?v=pEBUu7ORK9Q&pp=ygUTdW5pdmVyc2l0eSBkaXN0cmljdA%3D%3D,/@KING5Seattle,KING 5 Seattle,No students means no business for Seattle's University District,14K,3 years,"With University of Washington classes going mostly online for the fall, restaurants and shops are bracing for a slowdown far worse ...",2024-01-29 06:12:19.597253
/watch?v=6ZycK7f1imk&pp=ygUTdW5pdmVyc2l0eSBkaXN0cmljdA%3D%3D,/@fox13seattle,FOX 13 Seattle,Suspects sought in U-District homicide,172,4 years,Seattle Police are asking for the your help to solve the murder of a man at the corner of 45th and University Way NE in the ...,2024-01-29 06:12:19.599758
/watch?v=5tYpaN3XlGg&pp=ygUTdW5pdmVyc2l0eSBkaXN0cmljdA%3D%3D,/@fox13seattle,FOX 13 Seattle,1 dead in University District fire | FOX 13 Seattle,1.4K,11 months,Investigators are determining the cause of a deadly fire in Seattle's University District. Subscribe to FOX 13 Seattle: ...,2024-01-29 06:12:19.601569
/watch?v=4xH3NdxgPR0&pp=ygUTdW5pdmVyc2l0eSBkaXN0cmljdA%3D%3D,/@SeattleChannel21,Seattle Channel,"Mayor, Fire Chief launch second Health One unit to serve University District and Ballard",268,2 years,"View the City of Seattle's commenting policy: seattle.gov/online-comment-policy Mayor Jenny A. Durkan, Seattle Fire Chief Harold ...",2024-01-29 06:12:19.603171
/watch?v=ZY2y6ljxrUc&pp=ygUTdW5pdmVyc2l0eSBkaXN0cmljdA%3D%3D,/@wivb,WIVBTV,Shooting claims two lives in University District,63,11 years,A man and a woman were shot and killed by gunfire in the University District overnight.,2024-01-29 06:12:19.604920
/watch?v=0k2uCuyznb8&pp=ygUTdW5pdmVyc2l0eSBkaXN0cmljdA%3D%3D,/@wcmhnbc4columbus,NBC4 Columbus,University District residents tracking crime,69,7 years,NBC 4 at 11.,2024-01-29 06:12:19.606626
/watch?v=IApDZ8Rb1go&pp=ygUTdW5pdmVyc2l0eSBkaXN0cmljdA%3D%3D,/@WOSUColumbus,WOSU Public Media,Columbus Neighborhoods: The University District Preview,2.9K,12 years,"http://www.columbusneighborhoods.org/ Coming to WOSU in October, 2011. Town meets gown in this urban area encompassing ...",2024-01-29 06:12:19.608211
/watch?v=dO0GGoU6iPY&pp=ygUTdW5pdmVyc2l0eSBkaXN0cmljdA%3D%3D,/@UWVideo,UW Video,"Find it, Fix it Walking Tour of the U District",675,8 years,"Come along on a “Find It, Fix It"" walk of the University District. Hosted by Seattle Mayor Ed Murray and Interim President Ana Mari ...",2024-01-29 06:12:19.609828
/watch?v=qUK-mAgjQJY&pp=ygUTdW5pdmVyc2l0eSBkaXN0cmljdA%3D%3D,/@fox13seattle,FOX 13 Seattle,The U-District street fair happening this weekend | FOX 13 Seattle,586,1 year,The U-District street fair happening this weekend in Seattle Subscribe to FOX 13 Seattle: ...,2024-01-29 06:12:19.611618
/watch?v=PbIqw3FgX_4&pp=ygUTdW5pdmVyc2l0eSBkaXN0cmljdA%3D%3D,/@SeattleChannel21,Seattle Channel,City Inside/Out Local Issues: Upzoning the U District,1.7K,7 years,"Seattle is booming, but where should everyone live? City leaders will vote next month on some controversial zoning changes for ...",2024-01-29 06:12:19.613145
/watch?v=CiruR0Uooww&pp=ygUTdW5pdmVyc2l0eSBkaXN0cmljdA%3D%3D,/@wcmhnbc4columbus,NBC4 Columbus,"Three injured, two in critical condition, during University District shooting",942,1 year,"Three men were injured, two are in critical condition including one with life-threatening injuries, from an overnight shooting in the ...",2024-01-29 06:12:19.614823
/watch?v=gbngnoxVNnI&pp=ygUTdW5pdmVyc2l0eSBkaXN0cmljdA%3D%3D,/@wkbwbuffalo,"WKBW TV | Buffalo, NY",‘It’s a horrible crime’: Targeted shooting in University District,175,4 months,'It's a horrible crime': Targeted shooting in University District.,2024-01-29 06:12:19.616572
/watch?v=aL_tnsmeavo&pp=ygUTdW5pdmVyc2l0eSBkaXN0cmljdA%3D%3D,/@LaoOcean,Lao Ocean,Evening Stroll At University Village - Seattle’s Only Outdoor Lifestyle Shopping Center,5K,1 year,"After dinner at Shake Shack and dessert at Hello Robin at University Village, Amanda and I decide to take an evening stroll.",2024-01-29 06:12:19.618484
/watch?v=0ueqmB49jSc&pp=ygUTdW5pdmVyc2l0eSBkaXN0cmljdA%3D%3D,/@wcmhnbc4columbus,NBC4 Columbus,Student apartment complex proposed on site of University District church,83,4 months,"Student apartment complex proposed on site of University District church Stay informed about Columbus and central Ohio news, ...",2024-01-29 06:12:19.620336
/watch?v=PrULGXHxR-4&pp=ygUTdW5pdmVyc2l0eSBkaXN0cmljdA%3D%3D,/@WOSUColumbus,WOSU Public Media,University District: Industrialization and the Progressive Era,992,11 years,... original population in that neighborhood were Italian and African American many who worked on the building of the University ...,2024-01-29 06:12:19.621976
/watch?v=wA9cYPFh38k&pp=ygUTdW5pdmVyc2l0eSBkaXN0cmljdA%3D%3D,/@udc_edu,University of the District of Columbia,Welcome to the CCDC @ UDC,1.7K,14 years,Welcome to the Community College of the District of Columbia.,2024-01-29 06:12:19.623744
/watch?v=8aZYYQwWdys&pp=ygUTdW5pdmVyc2l0eSBkaXN0cmljdA%3D%3D,/@KING5Seattle,KING 5 Seattle,UW students propose 'Alternative Emergency Services' teams for U-District,1.6K,1 year,Their proposal would dispatch unarmed teams to respond to non-violent emergency situations as an alternative to calling 911.,2024-01-29 06:12:19.625329
/watch?v=N9PlpzMOr5Y&pp=ygUTdW5pdmVyc2l0eSBkaXN0cmljdA%3D%3D,/@wcmhnbc4columbus,NBC4 Columbus,One person dead after daytime shooting in University District,607,2 years,"One person dead after daytime shooting in University District Stay informed about Columbus and central Ohio news, weather and ...",2024-01-29 06:12:19.627107
